iter	Passed	Remaining
9441	115769	6841
9442	115780	6829
9443	115788	6816
9444	115797	6804
9445	115809	6792
9446	115821	6779
9447	115833	6767
9448	115844	6755
9449	115859	6743
9450	115876	6731
9451	115891	6719
9452	115902	6706
9453	115909	6694
9454	115915	6681
9455	115929	6669
9456	115942	6657
9457	115949	6644
9458	115961	6632
9459	115974	6620
9460	115988	6607
9461	116003	6595
9462	116017	6583
9463	116029	6571
9464	116040	6559
9465	116052	6546
9466	116063	6534
9467	116069	6521
9468	116081	6509
9469	116093	6497
9470	116106	6485
9471	116113	6472
9472	116125	6460
9473	116136	6447
9474	116144	6435
9475	116157	6423
9476	116164	6410
9477	116176	6398
9478	116190	6386
9479	116199	6373
9480	116211	6361
9481	116217	6348
9482	116227	6336
9483	116242	6324
9484	116253	6312
9485	116265	6299
9486	116271	6287
9487	116285	6275
9488	116294	6262
9489	116309	6250
9490	116321	6238
9491	116331	6225
9492	116345	6213
9493	116358	6201
9494	116369	6189
9495	116381	6176
9496	116394	6164
9497	116403	6152
9498	116413	6139
9499	116425	6127
9500	116440	6115
9501	116454	6103
9502	116462	6090
9503	116476	6078
9504	116489	6066
9505	116501	6054
9506	116515	6042
9507	116521	6029
9508	116534	6017
9509	116550	6005
9510	116557	5992
9511	116574	5980
9512	116587	5968
9513	116595	5955
9514	116602	5943
9515	116613	5931
9516	116624	5918
9517	116637	5906
9518	116650	5894
9519	116662	5882
9520	116673	5869
9521	116688	5857
9522	116703	5845
9523	116714	5833
9524	116728	5821
9525	116738	5808
9526	116750	5796
9527	116758	5783
9528	116764	5771
9529	116771	5758
9530	116786	5746
9531	116800	5734
9532	116814	5722
9533	116829	5710
9534	116837	5697
9535	116850	5685
9536	116862	5673
9537	116875	5661
9538	116885	5648
9539	116895	5636
9540	116902	5623
9541	116917	5611
9542	116926	5599
9543	116937	5587
9544	116947	5574
9545	116962	5562
9546	116969	5550
9547	116981	5537
9548	116995	5525
9549	117006	5513
9550	117016	5501
9551	117025	5488
9552	117038	5476
9553	117055	5464
9554	117066	5452
9555	117080	5439
9556	117092	5427
9557	117100	5415
9558	117113	5402
9559	117125	5390
9560	117138	5378
9561	117153	5366
9562	117165	5354
9563	117175	5341
9564	117189	5329
9565	117197	5317
9566	117208	5304
9567	117216	5292
9568	117229	5280
9569	117240	5267
9570	117257	5255
9571	117273	5243
9572	117286	5231
9573	117301	5219
9574	117315	5207
9575	117326	5194
9576	117342	5182
9577	117348	5170
9578	117363	5158
9579	117376	5145
9580	117390	5133
9581	117404	5121
9582	117412	5109
9583	117424	5096
9584	117437	5084
9585	117450	5072
9586	117462	5060
9587	117474	5047
9588	117489	5035
9589	117502	5023
9590	117516	5011
9591	117527	4999
9592	117542	4986
9593	117550	4974
9594	117559	4962
9595	117567	4949
9596	117575	4937
9597	117587	4925
9598	117596	4912
9599	117604	4900
9600	117612	4887
9601	117621	4875
9602	117632	4863
9603	117638	4850
9604	117647	4838
9605	117655	4825
9606	117661	4813
9607	117674	4801
9608	117683	4788
9609	117691	4776
9610	117703	4763
9611	117709	4751
9612	117722	4739
9613	117731	4726
9614	117746	4714
9615	117758	4702
9616	117770	4690
9617	117776	4677
9618	117787	4665
9619	117803	4653
9620	117811	4640
9621	117818	4628
9622	117833	4616
9623	117850	4604
9624	117863	4592
9625	117875	4579
9626	117889	4567
9627	117904	4555
9628	117913	4543
9629	117925	4530
9630	117933	4518
9631	117945	4506
9632	117957	4493
9633	117969	4481
9634	117977	4469
9635	117989	4457
9636	118004	4444
9637	118018	4432
9638	118030	4420
9639	118044	4408
9640	118056	4396
9641	118062	4383
9642	118073	4371
9643	118080	4358
9644	118086	4346
9645	118094	4333
9646	118107	4321
9647	118121	4309
9648	118135	4297
9649	118143	4284
9650	118151	4272
9651	118163	4260
9652	118178	4248
9653	118189	4235
9654	118201	4223
9655	118212	4211
9656	118218	4198
9657	118233	4186
9658	118248	4174
9659	118259	4162
9660	118270	4150
9661	118281	4137
9662	118290	4125
9663	118306	4113
9664	118315	4100
9665	118326	4088
9666	118335	4076
9667	118348	4064
9668	118359	4051
9669	118371	4039
9670	118385	4027
9671	118394	4015
9672	118406	4002
9673	118419	3990
9674	118430	3978
9675	118438	3965
9676	118449	3953
9677	118458	3941
9678	118464	3928
9679	118476	3916
9680	118488	3904
9681	118499	3892
9682	118507	3879
9683	118516	3867
9684	118524	3854
9685	118536	3842
9686	118545	3830
9687	118551	3817
9688	118557	3805
9689	118568	3793
9690	118582	3781
9691	118594	3768
9692	118605	3756
9693	118617	3744
9694	118628	3731
9695	118634	3719
9696	118645	3707
9697	118653	3694
9698	118659	3682
9699	118670	3670
9700	118678	3657
9701	118689	3645
9702	118695	3633
9703	118706	3620
9704	118717	3608
9705	118729	3596
9706	118742	3584
9707	118756	3571
9708	118769	3559
9709	118777	3547
9710	118790	3535
9711	118800	3522
9712	118810	3510
9713	118823	3498
9714	118838	3486
9715	118846	3473
9716	118857	3461
9717	118870	3449
9718	118885	3437
9719	118895	3424
9720	118901	3412
9721	118912	3400
9722	118918	3387
9723	118924	3375
9724	118931	3363
9725	118941	3350
9726	118952	3338
9727	118966	3326
9728	118977	3314
9729	118985	3301
9730	119000	3289
9731	119014	3277
9732	119027	3265
9733	119039	3252
9734	119050	3240
9735	119059	3228
9736	119070	3216
9737	119086	3204
9738	119103	3191
9739	119116	3179
9740	119132	3167
9741	119148	3155
9742	119163	3143
9743	119177	3131
9744	119190	3118
9745	119202	3106
9746	119214	3094
9747	119229	3082
9748	119242	3070
9749	119257	3057
9750	119267	3045
9751	119281	3033
9752	119293	3021
9753	119309	3009
9754	119320	2996
9755	119332	2984
9756	119348	2972
9757	119359	2960
9758	119369	2947
9759	119384	2935
9760	119399	2923
9761	119410	2911
9762	119426	2899
9763	119441	2886
9764	119456	2874
9765	119472	2862
9766	119481	2850
9767	119490	2838
9768	119503	2825
9769	119512	2813
9770	119521	2801
9771	119534	2788
9772	119546	2776
9773	119555	2764
9774	119563	2752
9775	119575	2739
9776	119589	2727
9777	119601	2715
9778	119613	2703
9779	119622	2690
9780	119638	2678
9781	119646	2666
9782	119658	2654
9783	119670	2641
9784	119682	2629
9785	119697	2617
9786	119711	2605
9787	119720	2593
9788	119726	2580
9789	119734	2568
9790	119743	2556
9791	119754	2543
9792	119769	2531
9793	119782	2519
9794	119797	2507
9795	119804	2494
9796	119812	2482
9797	119825	2470
9798	119839	2458
9799	119846	2445
9800	119858	2433
9801	119872	2421
9802	119887	2409
9803	119896	2396
9804	119909	2384
9805	119919	2372
9806	119930	2360
9807	119939	2347
9808	119953	2335
9809	119965	2323
9810	119974	2311
9811	119986	2298
9812	119999	2286
9813	120009	2274
9814	120022	2262
9815	120035	2250
9816	120047	2237
9817	120060	2225
9818	120072	2213
9819	120085	2201
9820	120100	2188
9821	120115	2176
9822	120127	2164
9823	120142	2152
9824	120157	2140
9825	120170	2127
9826	120183	2115
9827	120200	2103
9828	120216	2091
9829	120232	2079
9830	120246	2067
9831	120260	2054
9832	120276	2042
9833	120290	2030
9834	120304	2018
9835	120316	2006
9836	120322	1993
9837	120338	1981
9838	120345	1969
9839	120354	1956
9840	120363	1944
9841	120371	1932
9842	120381	1920
9843	120393	1907
9844	120404	1895
9845	120413	1883
9846	120424	1871
9847	120437	1858
9848	120448	1846
9849	120456	1834
9850	120469	1822
9851	120482	1809
9852	120493	1797
9853	120506	1785
9854	120521	1773
9855	120533	1761
9856	120541	1748
9857	120551	1736
9858	120565	1724
9859	120577	1712
9860	120590	1699
9861	120604	1687
9862	120619	1675
9863	120629	1663
9864	120638	1650
9865	120646	1638
9866	120658	1626
9867	120673	1614
9868	120685	1601
9869	120701	1589
9870	120708	1577
9871	120716	1565
9872	120730	1552
9873	120737	1540
9874	120749	1528
9875	120756	1516
9876	120766	1503
9877	120778	1491
9878	120792	1479
9879	120807	1467
9880	120824	1455
9881	120836	1442
9882	120843	1430
9883	120857	1418
9884	120871	1406
9885	120882	1393
9886	120894	1381
9887	120906	1369
9888	120922	1357
9889	120934	1345
9890	120949	1332
9891	120963	1320
9892	120977	1308
9893	120984	1296
9894	120998	1283
9895	121009	1271
9896	121017	1259
9897	121024	1247
9898	121036	1234
9899	121048	1222
9900	121060	1210
9901	121073	1198
9902	121080	1185
9903	121088	1173
9904	121099	1161
9905	121107	1149
9906	121120	1136
9907	121132	1124
9908	121144	1112
9909	121152	1100
9910	121160	1088
9911	121168	1075
9912	121177	1063
9913	121188	1051
9914	121196	1039
9915	121208	1026
9916	121222	1014
9917	121235	1002
9918	121249	990
9919	121257	977
9920	121271	965
9921	121283	953
9922	121295	941
9923	121304	928
9924	121312	916
9925	121324	904
9926	121339	892
9927	121354	880
9928	121369	867
9929	121384	855
9930	121398	843
9931	121414	831
9932	121430	819
9933	121445	806
9934	121459	794
9935	121471	782
9936	121478	770
9937	121493	757
9938	121504	745
9939	121519	733
9940	121531	721
9941	121545	709
9942	121561	696
9943	121573	684
9944	121587	672
9945	121599	660
9946	121606	647
9947	121617	635
9948	121629	623
9949	121643	611
9950	121657	599
9951	121672	586
9952	121686	574
9953	121698	562
9954	121705	550
9955	121717	537
9956	121731	525
9957	121745	513
9958	121760	501
9959	121773	489
9960	121785	476
9961	121793	464
9962	121808	452
9963	121815	440
9964	121827	427
9965	121841	415
9966	121856	403
9967	121869	391
9968	121883	379
9969	121897	366
9970	121907	354
9971	121917	342
9972	121928	330
9973	121940	317
9974	121950	305
9975	121964	293
9976	121976	281
9977	121990	268
9978	121998	256
9979	122010	244
9980	122024	232
9981	122033	220
9982	122044	207
9983	122055	195
9984	122067	183
9985	122075	171
9986	122087	158
9987	122097	146
9988	122110	134
9989	122123	122
9990	122132	110
9991	122143	97
9992	122154	85
9993	122167	73
9994	122177	61
9995	122190	48
9996	122198	36
9997	122209	24
9998	122222	12
9999	122233	0
